opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
Hope Flying Dutchmen,2024-12-06,432,H2,01:39 (H2),Hope Flying Dutchmen,Eli Schoonveld,made_shot,Eli Schoonveld Makes 3PT Jump Shot,3,82.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",44 Josh Decker > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Eli Schoonveld > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
Hope Flying Dutchmen,2024-12-06,433,H2,01:39 (H2),Hope Flying Dutchmen,Gabe Quillan,assist,Gabe Quillan Assists,,82.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",
Hope Flying Dutchmen,2024-12-06,434,H2,01:31 (H2),Hope Flying Dutchmen,Eli Schoonveld,foul,Eli Schoonveld Commits Personal Foul,,82.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",1 Jameer Barker > Transition > Ballhandler > Foul
Hope Flying Dutchmen,2024-12-06,435,H2,01:31 (H2),UW-Whitewater,Jameer Barker,free_throw_missed,Jameer Barker Misses Free Throw (1 of 2),,82.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",1 Jameer Barker > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,437,H2,01:30 (H2),UW-Whitewater,Jameer Barker,free_throw_missed,Jameer Barker Misses Free Throw (2 of 2),,82.0,74.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",1 Jameer Barker > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,439,H2,01:18 (H2),Hope Flying Dutchmen,Justice Mims,made_shot,Justice Mims Makes 3PT,3,82.0,77.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",10 Justice Mims > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
Hope Flying Dutchmen,2024-12-06,441,H2,00:44 (H2),UW-Whitewater,Jameer Barker,made_shot,Jameer Barker Makes 2PT Pull Up Jump Shot,2,84.0,77.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",1 Jameer Barker > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2024-12-06,442,H2,00:44 (H2),Hope Flying Dutchmen,Gabe Quillan,foul,Gabe Quillan Commits Personal Foul,,84.0,77.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",
Hope Flying Dutchmen,2024-12-06,443,H2,00:44 (H2),UW-Whitewater,Jameer Barker,free_throw_made,Jameer Barker Makes Free Throw (1 of 1),,85.0,77.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",1 Jameer Barker > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2024-12-06,446,H2,00:36 (H2),Hope Flying Dutchmen,Josh Decker,made_shot,Josh Decker Makes 3PT Jump Shot,3,85.0,80.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",44 Josh Decker > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Make 3 Pts Foul > 0 Pts
Hope Flying Dutchmen,2024-12-06,447,H2,00:36 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,85.0,80.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",
Hope Flying Dutchmen,2024-12-06,452,H2,00:34 (H2),Hope Flying Dutchmen,Josh Decker,free_throw_missed,Josh Decker Misses Free Throw (1 of 1),,85.0,80.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey, Sam Carlson",44 Josh Decker > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Make 3 Pts Foul > 0 Pts
Hope Flying Dutchmen,2024-12-06,454,H2,00:34 (H2),Hope Flying Dutchmen,Sam Carlson,foul,Sam Carlson Commits Personal Foul,,85.0,80.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey, Sam Carlson",1 Jameer Barker > No Play Type > Foul
Hope Flying Dutchmen,2024-12-06,455,H2,00:34 (H2),UW-Whitewater,Jameer Barker,free_throw_made,Jameer Barker Makes Free Throw (1 of 2),,86.0,80.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey, Sam Carlson",1 Jameer Barker > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,456,H2,00:34 (H2),UW-Whitewater,Jameer Barker,free_throw_made,Jameer Barker Makes Free Throw (2 of 2),,87.0,80.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey, Sam Carlson",1 Jameer Barker > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,461,H2,00:25 (H2),Hope Flying Dutchmen,Justice Mims,missed_shot,Justice Mims Misses 3PT Jump Shot,3,87.0,80.0,"Carter Capstran, Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",10 Justice Mims > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
Hope Flying Dutchmen,2024-12-06,467,H2,00:21 (H2),Hope Flying Dutchmen,Sam Carlson,foul,Sam Carlson Commits Personal Foul,,87.0,80.0,"Carter Capstran, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Justice Mims, Parker Hovey, Sam Carlson",0 Isaac Verges > No Play Type > Foul
Hope Flying Dutchmen,2024-12-06,468,H2,00:21 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,88.0,80.0,"Carter Capstran, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Justice Mims, Parker Hovey, Sam Carlson",0 Isaac Verges > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,474,H2,00:15 (H2),Hope Flying Dutchmen,Justice Mims,made_shot,Justice Mims Makes 2PT Driving Layup,2,89.0,82.0,"Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",10 Justice Mims > Transition > Ballhandler > To Basket > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2024-12-06,475,H2,00:14 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,89.0,82.0,"Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",
Hope Flying Dutchmen,2024-12-06,476,H2,00:14 (H2),Hope Flying Dutchmen,Justice Mims,free_throw_made,Justice Mims Makes Free Throw (1 of 1),,89.0,83.0,"Collin Madson, Isaac Verges, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",10 Justice Mims > Transition > Ballhandler > To Basket > Make 2 Pts Foul > 1 Pts
Hope Flying Dutchmen,2024-12-06,481,H2,00:10 (H2),Hope Flying Dutchmen,Sam Carlson,foul,Sam Carlson Commits Personal Foul,,89.0,83.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Justice Mims, Parker Hovey, Sam Carlson",32 Luke Bara > Transition > Ballhandler > Foul
Hope Flying Dutchmen,2024-12-06,482,H2,00:10 (H2),UW-Whitewater,Luke Bara,free_throw_missed,Luke Bara Misses Free Throw (1 of 2),,89.0,83.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Justice Mims, Parker Hovey, Sam Carlson",32 Luke Bara > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,484,H2,00:10 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (2 of 2),,90.0,83.0,"Carter Capstran, Collin Madson, Jameer Barker, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Justice Mims, Parker Hovey, Sam Carlson",32 Luke Bara > Non Possession > Free Throw
Hope Flying Dutchmen,2024-12-06,491,H2,00:02 (H2),Hope Flying Dutchmen,Josh Decker,missed_shot,Josh Decker Misses 3PT Jump Shot,3,90.0,83.0,"Collin Madson, Isaac Verges, Jake Quast, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",44 Josh Decker > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts
Hope Flying Dutchmen,2024-12-06,493,H2,00:02 (H2),UW-Whitewater,Collin Madson,block,Collin Madson Blocks,,90.0,83.0,"Collin Madson, Isaac Verges, Jake Quast, Joey Berezowitz, Luke Bara","Eli Schoonveld, Gabe Quillan, Josh Decker, Justice Mims, Parker Hovey",
UW-Stout Blue Devils,2025-01-11,468,H2,04:59 (H2),UW-Stout Blue Devils,Brenden Weis,turnover,Brenden Weis Turnover (Bad Pass),,54.0,56.0,"Brock Marino, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","Brenden Weis, Collin Vick, Jackson Wilhelmson, Mason Stoik, Nolan Stauffacher",23 Brenden Weis > Spot-Up > Drives Right > Turnover
UW-Stout Blue Devils,2025-01-11,469,H2,04:59 (H2),UW-Whitewater,JT Hoytink,steal,JT Hoytink Steals,,54.0,56.0,"Brock Marino, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","Brenden Weis, Collin Vick, Jackson Wilhelmson, Mason Stoik, Nolan Stauffacher",
UW-Stout Blue Devils,2025-01-11,470,H2,04:49 (H2),UW-Whitewater,JT Hoytink,turnover,JT Hoytink Turnover (Bad Pass),,54.0,56.0,"Brock Marino, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","Brenden Weis, Collin Vick, Jackson Wilhelmson, Mason Stoik, Nolan Stauffacher",11 Jt Hoytink > Cut > Basket > Turnover
UW-Stout Blue Devils,2025-01-11,475,H2,04:22 (H2),UW-Stout Blue Devils,AJ Uttech,made_shot,AJ Uttech Makes 2PT Jump Shot,2,54.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","AJ Uttech, Brenden Weis, Collin Vick, Mason Stoik, Nolan Stauffacher",1 Aj Uttech > Spot-Up > Drives Left > To Basket > Make 2 Pts
UW-Stout Blue Devils,2025-01-11,476,H2,04:01 (H2),UW-Stout Blue Devils,Nolan Stauffacher,foul,Nolan Stauffacher Commits Personal Foul,,54.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","AJ Uttech, Brenden Weis, Collin Vick, Mason Stoik, Nolan Stauffacher",23 Carter Capstran > Post-Up > Left Block > Face-up > Drive Baseline > Foul
UW-Stout Blue Devils,2025-01-11,477,H2,04:01 (H2),UW-Whitewater,Carter Capstran,free_throw_made,Carter Capstran Makes Free Throw (1 of 2),,55.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","AJ Uttech, Brenden Weis, Collin Vick, Mason Stoik, Nolan Stauffacher",23 Carter Capstran > Non Possession > Free Throw
UW-Stout Blue Devils,2025-01-11,478,H2,04:01 (H2),UW-Whitewater,Carter Capstran,free_throw_made,Carter Capstran Makes Free Throw (2 of 2),,56.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Luke Bara","AJ Uttech, Brenden Weis, Collin Vick, Mason Stoik, Nolan Stauffacher",23 Carter Capstran > Non Possession > Free Throw
UW-Stout Blue Devils,2025-01-11,483,H2,03:39 (H2),UW-Stout Blue Devils,Mason Stoik,missed_shot,Mason Stoik Misses 2PT Layup,2,56.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",24 Mason Stoik > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
UW-Stout Blue Devils,2025-01-11,485,H2,03:23 (H2),UW-Stout Blue Devils,Collin Vick,missed_shot,Collin Vick Misses 2PT Hook Shot,2,56.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",12 Collin Vick > Post-Up > Right Block > Left Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
UW-Stout Blue Devils,2025-01-11,487,H2,03:02 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 2PT Driving Layup,2,58.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",23 Carter Capstran > Spot-Up > Drives Left > To Basket > Make 2 Pts
UW-Stout Blue Devils,2025-01-11,491,H2,02:31 (H2),UW-Stout Blue Devils,Brenden Weis,missed_shot,Brenden Weis Misses 2PT Jump Shot,2,58.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",12 Collin Vick > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Brenden Weis > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
UW-Stout Blue Devils,2025-01-11,492,H2,02:28 (H2),UW-Stout Blue Devils,,turnover,Turnover,,58.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",
UW-Stout Blue Devils,2025-01-11,494,H2,02:16 (H2),UW-Stout Blue Devils,AJ Uttech,foul,AJ Uttech Commits Personal Foul,,58.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",0 Isaac Verges > No Play Type > Foul
UW-Stout Blue Devils,2025-01-11,495,H2,02:16 (H2),UW-Whitewater,Isaac Verges,free_throw_missed,Isaac Verges Misses Free Throw (1 of 2),,58.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",0 Isaac Verges > Non Possession > Free Throw
UW-Stout Blue Devils,2025-01-11,497,H2,02:16 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (2 of 2),,59.0,58.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Justin Nelson, Mason Stoik",0 Isaac Verges > Non Possession > Free Throw
UW-Stout Blue Devils,2025-01-11,500,H2,01:57 (H2),UW-Stout Blue Devils,Justin Nelson,made_shot,Justin Nelson Makes 2PT Layup,2,59.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",32 Justin Nelson > Post-Up > Right Block > Left Shoulder > Dribble Move > To Jumper > Make 2 Pts
UW-Stout Blue Devils,2025-01-11,501,H2,01:31 (H2),UW-Whitewater,Isaac Verges,made_shot,Isaac Verges Makes 2PT Layup,2,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",0 Isaac Verges > Spot-Up > Drives Left > To Basket > Make 2 Pts
UW-Stout Blue Devils,2025-01-11,502,H2,01:07 (H2),UW-Stout Blue Devils,Mason Stoik,turnover,Mason Stoik Turnover (Bad Pass),,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",24 Mason Stoik > No Play Type > Turnover
UW-Stout Blue Devils,2025-01-11,503,H2,01:07 (H2),UW-Whitewater,Isaac Verges,steal,Isaac Verges Steals,,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",
UW-Stout Blue Devils,2025-01-11,504,H2,00:49 (H2),UW-Whitewater,JT Hoytink,missed_shot,JT Hoytink Misses 2PT Layup (Blocked),2,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",
UW-Stout Blue Devils,2025-01-11,505,H2,00:49 (H2),UW-Stout Blue Devils,Justin Nelson,block,Justin Nelson Blocks,,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",
UW-Stout Blue Devils,2025-01-11,507,H2,00:41 (H2),UW-Stout Blue Devils,Jackson Wilhelmson,missed_shot,Jackson Wilhelmson Misses 3PT Jump Shot,3,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson, Mason Stoik",4 Jackson Wilhelmson > Transition > Left Wing > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-Stout Blue Devils,2025-01-11,515,H2,00:21 (H2),UW-Stout Blue Devils,Colin Hudson,missed_shot,Colin Hudson Misses 3PT Jump Shot,3,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Colin Hudson, Collin Vick, Jackson Wilhelmson, Justin Nelson",5 Colin Hudson > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-Stout Blue Devils,2025-01-11,525,H2,00:19 (H2),UW-Whitewater,Joey Berezowitz,turnover,Joey Berezowitz Turnover (Bad Pass),,61.0,60.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson",22 Joey Berezowitz > No Play Type > Turnover
UW-Stout Blue Devils,2025-01-11,526,H2,00:11 (H2),UW-Stout Blue Devils,Justin Nelson,made_shot,Justin Nelson Makes 2PT Layup,2,61.0,62.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson",32 Justin Nelson > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Make 2 Pts
UW-Stout Blue Devils,2025-01-11,527,H2,00:11 (H2),UW-Stout Blue Devils,Collin Vick,assist,Collin Vick Assists,,61.0,62.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson",
UW-Stout Blue Devils,2025-01-11,528,H2,00:05 (H2),UW-Whitewater,Carter Capstran,missed_shot,Carter Capstran Misses 3PT Jump Shot,3,61.0,62.0,"Carter Capstran, Collin Madson, Isaac Verges, JT Hoytink, Joey Berezowitz","AJ Uttech, Brenden Weis, Collin Vick, Jackson Wilhelmson, Justin Nelson",23 Carter Capstran > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Oshkosh Titans,2025-01-15,355,H2,04:51 (H2),UW-Oshkosh Titans,Reed Seckar,made_shot,Reed Seckar Makes 3PT Jump Shot,3,51.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",24 Max Tutas > Post-Up > Left Block > Right Shoulder > Dribble Move > Defense Commits > Ball Delivered > 22 Reed Seckar > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
UW-Oshkosh Titans,2025-01-15,356,H2,04:51 (H2),UW-Oshkosh Titans,Max Tutas,assist,Max Tutas Assists,,51.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",
UW-Oshkosh Titans,2025-01-15,357,H2,04:37 (H2),UW-Whitewater,Carter Capstran,made_shot,Carter Capstran Makes 2PT Layup,2,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",23 Carter Capstran > Spot-Up > Drives Left > To Basket > Make 2 Pts
UW-Oshkosh Titans,2025-01-15,358,H2,04:21 (H2),UW-Oshkosh Titans,Jonah Rindfleisch,missed_shot,Jonah Rindfleisch Misses 3PT Jump Shot,3,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",22 Reed Seckar > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jonah Rindfleisch > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Oshkosh Titans,2025-01-15,360,H2,04:10 (H2),UW-Whitewater,Luke Bara,turnover,Luke Bara Turnover (Bad Pass),,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
UW-Oshkosh Titans,2025-01-15,361,H2,04:10 (H2),UW-Oshkosh Titans,Carter Thomas,steal,Carter Thomas Steals,,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",
UW-Oshkosh Titans,2025-01-15,362,H2,04:09 (H2),UW-Whitewater,Isaac Verges,foul,Isaac Verges Commits Personal Foul,,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",24 Max Tutas > Transition > Ballhandler > Foul
UW-Oshkosh Titans,2025-01-15,363,H2,04:06 (H2),UW-Oshkosh Titans,Max Tutas,free_throw_missed,Max Tutas Misses Free Throw (1 of 1),,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",24 Max Tutas > Non Possession > Free Throw
UW-Oshkosh Titans,2025-01-15,365,H2,04:04 (H2),UW-Oshkosh Titans,Reed Seckar,missed_shot,Reed Seckar Misses 3PT Jump Shot,3,53.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",22 Reed Seckar > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
UW-Oshkosh Titans,2025-01-15,367,H2,03:39 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 2PT Layup,2,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",15 Collin Madson > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
UW-Oshkosh Titans,2025-01-15,368,H2,03:14 (H2),UW-Oshkosh Titans,Jonah Rindfleisch,turnover,Jonah Rindfleisch Turnover (Bad Pass),,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",12 Jonah Rindfleisch > Post-Up > Left Block > Defense Commits > Turnover
UW-Oshkosh Titans,2025-01-15,369,H2,03:14 (H2),UW-Whitewater,Collin Madson,steal,Collin Madson Steals,,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",
UW-Oshkosh Titans,2025-01-15,374,H2,02:50 (H2),UW-Whitewater,Isaac Verges,turnover,Isaac Verges Turnover (Bad Pass),,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",0 Isaac Verges > No Play Type > Turnover
UW-Oshkosh Titans,2025-01-15,375,H2,02:50 (H2),UW-Oshkosh Titans,Joey LaChapell,steal,Joey LaChapell Steals,,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Max Tutas, Reed Seckar",
UW-Oshkosh Titans,2025-01-15,380,H2,02:32 (H2),UW-Oshkosh Titans,Carter Thomas,turnover,Carter Thomas Turnover (Bad Pass),,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Reed Seckar, Will Murray",21 Carter Thomas > No Play Type > Turnover
UW-Oshkosh Titans,2025-01-15,381,H2,02:19 (H2),UW-Oshkosh Titans,Reed Seckar,foul,Reed Seckar Commits Personal Foul,,55.0,56.0,"Carter Capstran, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Reed Seckar, Will Murray",15 Collin Madson > Post-Up > Left Block > Face-up > Foul
