date,opponent,team,location,opponent_url,game_url,video_url,outcome,team_score,opponent_score,point_margin,season,Upcoming
"Tue, Feb 18",Washington & Lee Generals,Averett Cougars,Away,https://fastscout.fastmodelsports.com/teams/Dc303ciLTl-eey1dTL1x5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m9ZM9LCFQVm8aenNvWLokA/games/np-2D40UTD-CqK124LnMWA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711294e6d6a2ba9bb7ebc23%2ffullgamevideo%2fclips,L,75.0,78.0,-3.0,2024-25,No
"Sat, Feb 22",Guilford Quakers,Averett Cougars,Away,https://fastscout.fastmodelsports.com/teams/p3n6EzAIRPCMkGs4MCxL4g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/m9ZM9LCFQVm8aenNvWLokA/games/JjSyVCOYQ-aIZPboLYbstQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711294e6d6a2ba9bb7ebc24%2ffullgamevideo%2fclips,L,71.0,81.0,-10.0,2024-25,No
"Fri, Nov 8",Ripon Red Hawks,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/NYQ5dX1lTj2qPTiYSf_8EQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/-d30Dga2SVyDgfxhR3sqVA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671970856466ceeb21c1d01e%2ffullgamevideo%2fclips,W,79.0,36.0,43.0,2024-25,No
"Sat, Nov 9",Mary Washington Eagles,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/tFV7OvPHSA2s4EEfrzc59g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/e5mejzYhRJSYwmqCEpq88A/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671714153b0b304dfb8b8e38%2ffullgamevideo%2fclips,W,65.0,48.0,17.0,2024-25,No
"Wed, Nov 13",Christopher Newport Captains,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/Kapm6HiaScegrNGZQRkL8A?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/hGmsTwTdR2GVIFnDJ4bUOg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671712e3e205abf90052ad24%2ffullgamevideo%2fclips,L,72.0,74.0,-2.0,2024-25,No
"Sat, Nov 23",Regent Royals,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/9gyRgRydRRe7E5Y6g-HSHg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/qSyGy5-IQ4qIyZG3luOdPQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24d7719cb7294a07865%2ffullgamevideo%2fclips,W,98.0,67.0,31.0,2024-25,No
"Tue, Nov 26",Salisbury Sea Gulls,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/lLZqY0eLQHuxMlB0ygoFWA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/fcUPjzCRRI61aTbhraIcnQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6717a0b05f77ce6e862733e0%2ffullgamevideo%2fclips,L,69.0,72.0,-3.0,2024-25,No
"Wed, Dec 4",Eastern Mennonite Royals,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/VxlaqLHlTR-poQ9qa43JBg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/5DbivbkLTN-9NxzLjrHYfg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24d7719cb7294a07866%2ffullgamevideo%2fclips,W,63.0,52.0,11.0,2024-25,No
"Sat, Dec 7",Averett Cougars,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/m9ZM9LCFQVm8aenNvWLokA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/51pvTvkBSKyGk5J9QhQBqw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711294e6d6a2ba9bb7ebc15%2ffullgamevideo%2fclips,W,67.0,50.0,17.0,2024-25,No
"Wed, Dec 11",Ferrum Panthers,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/WdlPCnP2T--uvKXC5mW84Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/u0RXZI7yTS-NeqbI38H1YA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24d7719cb7294a07867%2ffullgamevideo%2fclips,W,65.0,45.0,20.0,2024-25,No
"Sat, Dec 14",North Carolina Wesleyan Battling Bishops,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/VJWRXoB6RZK7ywZFQcdr9g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/kc6R1tbySqa6OIDJE2ghZg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711294ece1324ff6c097189%2ffullgamevideo%2fclips,W,88.0,74.0,14.0,2024-25,No
"Sun, Dec 15",UW-Whitewater Warhawks,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/SIob4dkjRXy_K4eL6qBpOA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67102d959d7f7e6c37eb9568%2ffullgamevideo%2fclips,W,61.0,58.0,3.0,2024-25,No
"Sat, Dec 28",Old Dominion Monarchs EXH,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/uX3m1n2zQluIjYLIoalF-g?league=NCAAB&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/SgV8ZflRRne9dUsyeHmbrA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671957516466ceeb21c1c758%2ffullgamevideo%2fclips,L,44.0,82.0,-38.0,2024-25,No
"Mon, Dec 30",Franklin & Marshall Diplomats,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/whVYd25YSf2PqZvoUcPFyg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/frjT3Y8ST_-fnVVgjLTcBw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6717a68c8164db1a8306420c%2ffullgamevideo%2fclips,W,70.0,66.0,4.0,2024-25,No
"Sat, Jan 4",Salisbury Sea Gulls,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/lLZqY0eLQHuxMlB0ygoFWA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/axIBQw4aTb6bhE0RXSvOgw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6717a0b15f77ce6e862733e7%2ffullgamevideo%2fclips,W,61.0,56.0,5.0,2024-25,No
"Wed, Jan 8",Washington & Lee Generals,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/Dc303ciLTl-eey1dTL1x5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/AG32Znq3S12iD7OMHtPiNA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24d7719cb7294a07868%2ffullgamevideo%2fclips,W,62.0,38.0,24.0,2024-25,No
"Sat, Jan 11",Roanoke Maroons,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/HQBC05hqSDmZfimAgRnvYA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/BrdqhhtYRBquhlGJCrny1Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6719b4b88813e0ca544beb52%2ffullgamevideo%2fclips,L,67.0,77.0,-10.0,2024-25,No
"Wed, Jan 15",Guilford Quakers,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/p3n6EzAIRPCMkGs4MCxL4g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/_3L898ScRECnFYNGLOExaA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24d7719cb7294a07869%2ffullgamevideo%2fclips,W,69.0,50.0,19.0,2024-25,No
"Sat, Jan 18",Lynchburg Hornets,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/2m1rRWAwT4u96LJi0xLbag?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/CMqrkDdSSNmtvveY-vVJZg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24e7719cb7294a0786a%2ffullgamevideo%2fclips,W,97.0,59.0,38.0,2024-25,No
"Wed, Jan 22",Shenandoah Hornets,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/xp6Szqc9TY2DkkvKfCPZng?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/jU9dHSK8Rpms19vE9CzKgA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6719b846cf4e023cf08c0815%2ffullgamevideo%2fclips,W,88.0,62.0,26.0,2024-25,No
"Sat, Jan 25",Bridgewater (VA) Eagles,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/AdVs5yUMSUymAkHBwavGHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/bmIYsQQqRGOGx363MNIZHg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24e7719cb7294a0786b%2ffullgamevideo%2fclips,W,62.0,59.0,3.0,2024-25,No
"Wed, Jan 29",Randolph-Macon Yellow Jackets,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/K9UgveMbSJeM7Zqv04PZMQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/xFA4CQGnRIy8RCuJ73BSGg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f670fe8acc23194f7778ddcb1%2ffullgamevideo%2fclips,L,49.0,56.0,-7.0,2024-25,No
"Sat, Feb 1",Randolph WildCats,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/t9EdDbp_QbKHpdiU9YnpIw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/kqziXoscRaOuhTeLYfY65w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24e7719cb7294a0786c%2ffullgamevideo%2fclips,W,96.0,72.0,24.0,2024-25,No
"Wed, Feb 5",Hampden-Sydney Tigers,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/rnYGuS9DSQCFxUOlov5ugg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/J-D7zZLqQ9m7TN6R5zRRcQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6716370e4e4dbd992b5539ec%2ffullgamevideo%2fclips,L,47.0,66.0,-19.0,2024-25,No
"Wed, Feb 12",Averett Cougars,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/m9ZM9LCFQVm8aenNvWLokA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/6NBFQMvXQRmxhUXI8OuEnw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711294e6d6a2ba9bb7ebc21%2ffullgamevideo%2fclips,W,70.0,53.0,17.0,2024-25,No
"Sat, Feb 15",Bridgewater (VA) Eagles,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/AdVs5yUMSUymAkHBwavGHQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/7otrH-s2SVSZnNet2ItvNg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24e7719cb7294a0786d%2ffullgamevideo%2fclips,W,111.0,60.0,51.0,2024-25,No
"Tue, Feb 18",Randolph-Macon Yellow Jackets,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/K9UgveMbSJeM7Zqv04PZMQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/EZsRp6bURQG0wNpI9NQZNw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f670fe8acc23194f7778ddcb6%2ffullgamevideo%2fclips,L,59.0,80.0,-21.0,2024-25,No
"Sat, Feb 22",Lynchburg Hornets,Virginia Wesleyan Marlins,Away,https://fastscout.fastmodelsports.com/teams/2m1rRWAwT4u96LJi0xLbag?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/NNQ8OEhRRVizvsWIksqMqw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671af24e7719cb7294a0786e%2ffullgamevideo%2fclips,W,75.0,66.0,9.0,2024-25,No
"Wed, Feb 26",Guilford Quakers,Virginia Wesleyan Marlins,Home,https://fastscout.fastmodelsports.com/teams/p3n6EzAIRPCMkGs4MCxL4g?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/kKhwY9KLTb6IHl-XGD_3Ig/games/X8y9CMq9Q3KomyWWchlhuQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67bcd34ee30466ef2d799af5%2ffullgamevideo%2fclips,L,61.0,74.0,-13.0,2024-25,No
"Sat, Nov 9",Olivet Comets,Simpson Storm,Neutral Court,https://fastscout.fastmodelsports.com/teams/s7w06AgATpyyazjne5MiIQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/ZhQ2XSRvRdanZDJD0nNBAQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715afcfd83e520015865dcb%2ffullgamevideo%2fclips,L,55.0,71.0,-16.0,2024-25,No
"Sun, Nov 10",St. Scholastica Saints,Simpson Storm,Neutral Court,https://fastscout.fastmodelsports.com/teams/OFTagMlLSX2YzSFYdbemSQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/L0gmfpRtTu67snMleyj1hA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715afcfd83e520015865dcc%2ffullgamevideo%2fclips,W,87.0,85.0,2.0,2024-25,No
"Fri, Nov 15",Augsburg Auggies,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/4kLuICIWTUagzwDZq9kpkA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/LXpo-FlpR9-tX817Zgfr7Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f670fe8acd80e41a373209eb4%2ffullgamevideo%2fclips,L,59.0,74.0,-15.0,2024-25,No
"Sat, Nov 16",Saint John's (MN) Johnnies,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/hITED0r7RIucTmpU4dKu-w?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/u1s_JkT8To-x_9PSeGEsDA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67184665da6e3e87ebf463e6%2ffullgamevideo%2fclips,L,52.0,75.0,-23.0,2024-25,No
"Sat, Nov 23",Gustavus Adolphus Golden Gusties,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/1PsWyF01QLKdWZ9gzEg5DQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/g4RE9OZGQ5eOPxSxWUBPHQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671836edda6e3e87ebf463dc%2ffullgamevideo%2fclips,L,66.0,77.0,-11.0,2024-25,No
"Tue, Nov 26",Central (IA) Dutch,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/bUaIfaQOQWiU7dKR8JUN5Q?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/Wd10Oe8KTEuLvzE6LWABxA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711ca8b880c2b5fbe9ba1db%2ffullgamevideo%2fclips,L,79.0,100.0,-21.0,2024-25,No
"Wed, Dec 4",Coe Kohawks,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/jXGQW7S_QkGvOZlY68lfbQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/aLjTM5wmQJqQTP2gIRDx0Q/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711d0673915b6e10cb18d0e%2ffullgamevideo%2fclips,L,51.0,79.0,-28.0,2024-25,No
"Sat, Dec 7",Dubuque Spartans,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/zqAJmDBaTZCPIvIeVglNQg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/M1r8tvqnTZSw95Hnwg-TVQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671208ace60c8d6476bc3631%2ffullgamevideo%2fclips,L,67.0,81.0,-14.0,2024-25,No
"Sun, Dec 15",Bethany Lutheran Vikings,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/LEq4CbdnTeWsY5_0yWJunQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/3tRC1fQWQnCbGkG0yRF5yw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671130576d6a2ba9bb7ebca8%2ffullgamevideo%2fclips,W,95.0,89.0,6.0,2024-25,No
"Thu, Dec 19",Cornell College Rams,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/4xC2EB-cSCSeH09BFgahlw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/e_pMHaM6Toel7rx1KwBmBQ/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715afcfd83e520015865dcf%2ffullgamevideo%2fclips,L,71.0,79.0,-8.0,2024-25,No
"Sat, Dec 21",UW-Whitewater Warhawks,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/YNoIeSV6SVujUWWWZIKOxw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/QCo0D11SRNmSYzDv30wA8w/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715afd0d83e520015865dd0%2ffullgamevideo%2fclips,W,87.0,71.0,16.0,2024-25,No
"Tue, Dec 31",Knox Prairie Fire,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/zNLq3uRDRCmTB7x_z7Wf_w?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/1xZAueNUTymLLVCJcHU4EA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715afd0d83e520015865dd1%2ffullgamevideo%2fclips,L,73.0,74.0,-1.0,2024-25,No
"Sat, Jan 4",Wartburg Knights,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/S3yQj7VtS--Tb0Dqorg6Mg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/-a8-YGf-QOS_u1Y6hf7xYA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6710295eab7737b81253471b%2ffullgamevideo%2fclips,L,70.0,82.0,-12.0,2024-25,No
"Wed, Jan 8",Nebraska Wesleyan Prairie Wolves,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/g7hKaVSoTkmh6YM0IzERVw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/v4HBn33VR86IGcvy_G8Rfg/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6715a41b1c5a5d6a3e5e1dbe%2ffullgamevideo%2fclips,L,60.0,81.0,-21.0,2024-25,No
"Sat, Jan 11",Luther Norse,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/Z-PVEhvUQU-FCt9ZXWMgGQ?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/JUtLVEPLRIW-vRxL_7lFWw/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67159f699454fc0b35ef1c5c%2ffullgamevideo%2fclips,W,61.0,57.0,4.0,2024-25,No
"Wed, Jan 15",Buena Vista Beavers,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/Tf82n-BsQy-fDE2CZMqpiA?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/EmZmMwtISjK0nq9RbTc0Ag/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f6711c12de41f5fb0c4adb52b%2ffullgamevideo%2fclips,L,75.0,98.0,-23.0,2024-25,No
"Sat, Jan 18",Loras Duhawks,Simpson Storm,Home,https://fastscout.fastmodelsports.com/teams/ajx5YMsQReiGG5ySrx_9zw?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/FPSoCDsuSIO9bTrS7caF8g/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f67159d113b4f333ad3f6af44%2ffullgamevideo%2fclips,L,72.0,100.0,-28.0,2024-25,No
"Sat, Jan 25",Dubuque Spartans,Simpson Storm,Away,https://fastscout.fastmodelsports.com/teams/zqAJmDBaTZCPIvIeVglNQg?league=NCAAB-III&season=24,https://fastscout.fastmodelsports.com/teams/gJj-UOqhSs-rqAEEH1mw6A/games/caRyXcv2Rx635H010ac_KA/boxscore?league=NCAAB-III&season=24,https://editor-web.synergysports.com/video?playlistUrl=https%3a%2f%2fbasketball.synergysportstech.com%2fapi%2fgames%2f671208ade60c8d6476bc363b%2ffullgamevideo%2fclips,L,71.0,95.0,-24.0,2024-25,No
