clip_key,game_date,offense_team,defense_team,player,role,with,result,points,play_title,synergy_string
2026-01-03|136|21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Jake Quast,defended the screened player,unnamed offense,Turnover,0.0,bs:switch(stay),21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
2026-01-03|136|21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,Michael Metcalf-Grassman,Turnover,0.0,bs:switch(stay),21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed offense,screener,Michael Metcalf-Grassman,Foul,1.0,:press(m2m),4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Michael Metcalf-Grassman,screened for,unnamed offense,Foul,1.0,:press(m2m),4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,Jake Quast,defended the screened player,Michael Metcalf-Grassman,Foul,1.0,:press(m2m),4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,UW-Oshkosh Titans,UW-Whitewater,unnamed defense,defended the screener,unnamed offense,Foul,1.0,:press(m2m),4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul
2026-01-03|142|22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Miss 2 Pts,0.0,bs:press(rj)(switch),22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts
2026-01-03|142|22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screened for,unnamed offense,Miss 2 Pts,0.0,bs:press(rj)(switch),22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts
2026-01-03|142|22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed defense,defended the screened player,unnamed offense,Miss 2 Pts,0.0,bs:press(rj)(switch),22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts
2026-01-03|143|2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,2026-01-03,UW-Whitewater,UW-Oshkosh Titans,unnamed offense,screener,unnamed offense,Miss 2 Pts,0.0,blob:m2m,2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts
