opponent,game_date,event_order,period,time_remaining,team,player,event_type,raw_text,shot_type,uww_score,opp_score,uww_lineup,opp_lineup,video_description
UW-Eau Claire Blugolds,2026-01-24,472,OT,00:45 (OT),UW-Eau Claire Blugolds,Kenji Scales,foul,Kenji Scales Commits Personal Foul,,76.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Foul
UW-Eau Claire Blugolds,2026-01-24,473,OT,00:45 (OT),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,77.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,474,OT,00:45 (OT),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (2 of 2),,78.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,475,OT,00:32 (OT),UW-Eau Claire Blugolds,Kenji Scales,turnover,Kenji Scales Turnover (Bad Pass),,78.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",5 Kenji Scales > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
UW-Eau Claire Blugolds,2026-01-24,476,OT,00:32 (OT),UW-Whitewater,Jake Quast,steal,Jake Quast Steals,,78.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,477,OT,00:26 (OT),UW-Eau Claire Blugolds,Roan Demovsky,foul,Roan Demovsky Commits Personal Foul,,78.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > No Play Type > Foul
UW-Eau Claire Blugolds,2026-01-24,478,OT,00:26 (OT),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,79.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,479,OT,00:26 (OT),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (2 of 2),,80.0,76.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,482,OT,00:19 (OT),UW-Eau Claire Blugolds,Roan Demovsky,turnover,Roan Demovsky Turnover (Bad Pass),,80.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",22 Roan Demovsky > Hand Off > From Stationary > Right > Turnover
UW-Eau Claire Blugolds,2026-01-24,483,OT,00:18 (OT),UW-Eau Claire Blugolds,Roan Demovsky,foul,Roan Demovsky Commits Personal Foul,,80.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > No Play Type > Foul
UW-Eau Claire Blugolds,2026-01-24,484,OT,00:18 (OT),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,81.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,485,OT,00:17 (OT),UW-Whitewater,Isaac Verges,free_throw_missed,Isaac Verges Misses Free Throw (2 of 2),,81.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",0 Isaac Verges > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,487,OT,00:08 (OT),UW-Eau Claire Blugolds,Roan Demovsky,turnover,Roan Demovsky Turnover (Bad Pass),,81.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",22 Roan Demovsky > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Turnover
UW-Eau Claire Blugolds,2026-01-24,488,OT,00:08 (OT),UW-Whitewater,Collin Madson,steal,Collin Madson Steals,,81.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",
UW-Eau Claire Blugolds,2026-01-24,489,OT,00:07 (OT),UW-Eau Claire Blugolds,Luke Reder,foul,Luke Reder Commits Personal Foul,,81.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > No Play Type > Foul
UW-Eau Claire Blugolds,2026-01-24,490,OT,00:07 (OT),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,82.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,491,OT,00:07 (OT),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (2 of 2),,83.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",15 Collin Madson > Non Possession > Free Throw
UW-Eau Claire Blugolds,2026-01-24,492,OT,00:01 (OT),UW-Eau Claire Blugolds,Kenji Scales,missed_shot,Kenji Scales Misses 3PT Jump Shot,3,83.0,76.0,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen","Carter Lichtsinn, Kenji Scales, Luke Reder, Roan Demovsky, Will Boser",5 Kenji Scales > Transition > Right Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
UW-Oshkosh Titans,2026-01-28,748,H2,02:49 (H2),UW-Oshkosh Titans,Carter Thomas,free_throw_made,Carter Thomas Makes Free Throw (2 of 2),,91.0,83.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Aiden Hawkinson, Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell",21 Carter Thomas > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,749,H2,02:24 (H2),UW-Oshkosh Titans,Aiden Hawkinson,foul,Aiden Hawkinson Commits Personal Foul,,91.0,83.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Aiden Hawkinson, Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell",15 Collin Madson > ISO > Top > Drives Left > Foul
UW-Oshkosh Titans,2026-01-28,750,H2,02:24 (H2),UW-Whitewater,Collin Madson,free_throw_missed,Collin Madson Misses Free Throw (1 of 2),,91.0,83.0,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Aiden Hawkinson, Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell",15 Collin Madson > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,757,H2,02:15 (H2),UW-Oshkosh Titans,Carter Thomas,made_shot,Carter Thomas Makes 2PT Layup,2,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",21 Carter Thomas > Cut > Basket > Make 2 Pts
UW-Oshkosh Titans,2026-01-28,758,H2,02:15 (H2),UW-Oshkosh Titans,Joey LaChapell,assist,Joey LaChapell Assists,,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",
UW-Oshkosh Titans,2026-01-28,759,H2,01:44 (H2),UW-Whitewater,Richie Warren,missed_shot,Richie Warren Misses 2PT Layup,2,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",24 Richie Warren > ISO > Top > Drives Left > To Basket > Miss 2 Pts
UW-Oshkosh Titans,2026-01-28,761,H2,01:37 (H2),UW-Oshkosh Titans,Brandon Beck,turnover,Brandon Beck Turnover (Lost Ball),,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",0 Brandon Beck > No Play Type > Turnover
UW-Oshkosh Titans,2026-01-28,762,H2,01:37 (H2),UW-Whitewater,Richie Warren,steal,Richie Warren Steals,,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",
UW-Oshkosh Titans,2026-01-28,763,H2,01:14 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 3PT Jump Shot,3,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",15 Collin Madson > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
UW-Oshkosh Titans,2026-01-28,765,H2,01:04 (H2),UW-Oshkosh Titans,Joey LaChapell,turnover,Joey LaChapell Turnover (Lost Ball),,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover
UW-Oshkosh Titans,2026-01-28,766,H2,01:04 (H2),UW-Whitewater,Isaac Verges,steal,Isaac Verges Steals,,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",
UW-Oshkosh Titans,2026-01-28,767,H2,01:00 (H2),UW-Oshkosh Titans,Carter Thomas,foul,Carter Thomas Commits Personal Foul,,92.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",0 Isaac Verges > Transition > Ballhandler > To Basket > Foul
UW-Oshkosh Titans,2026-01-28,768,H2,01:00 (H2),UW-Whitewater,Isaac Verges,free_throw_made,Isaac Verges Makes Free Throw (1 of 2),,93.0,85.0,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",0 Isaac Verges > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,773,H2,00:53 (H2),UW-Oshkosh Titans,Joey LaChapell,free_throw_made,Joey LaChapell Makes Free Throw (1 of 2),,94.0,86.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Jake Quast, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",2 Joey LaChapell > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,774,H2,00:53 (H2),UW-Oshkosh Titans,Joey LaChapell,free_throw_missed,Joey LaChapell Misses Free Throw (2 of 2),,94.0,86.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Jake Quast, Richie Warren","Brandon Beck, Carter Thomas, Commits Foul, Joey LaChapell, Jonah Rindfleisch",2 Joey LaChapell > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,782,H2,00:45 (H2),UW-Oshkosh Titans,Carter Thomas,foul,Carter Thomas Commits Personal Foul,,94.0,86.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",0 Isaac Verges > No Play Type > Foul
UW-Oshkosh Titans,2026-01-28,793,H2,00:40 (H2),UW-Oshkosh Titans,Joey LaChapell,free_throw_made,Joey LaChapell Makes Free Throw (1 of 2),,96.0,88.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Jake Quast, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",2 Joey LaChapell > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,802,H2,00:39 (H2),UW-Oshkosh Titans,Nate Nazos,foul,Nate Nazos Commits Personal Foul,,96.0,88.0,"Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Vitorio Dante",0 Isaac Verges > No Play Type > Foul
UW-Oshkosh Titans,2026-01-28,814,H2,00:26 (H2),UW-Oshkosh Titans,Jay Dalton,made_shot,Jay Dalton Makes 2PT Layup,2,97.0,90.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Luke Bara, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",11 Jay Dalton > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts Foul > 0 Pts
UW-Oshkosh Titans,2026-01-28,815,H2,00:26 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,97.0,90.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Luke Bara, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",21 Carter Thomas > Transition > Left Wing > To Basket > Foul
UW-Oshkosh Titans,2026-01-28,816,H2,00:26 (H2),UW-Oshkosh Titans,Jay Dalton,free_throw_missed,Jay Dalton Misses Free Throw (1 of 1),,97.0,90.0,"Collin Madson, Isaac Verges, Isaiah Robinson, Luke Bara, Richie Warren","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",11 Jay Dalton > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-28,824,H2,00:25 (H2),UW-Oshkosh Titans,Jonah Rindfleisch,foul,Jonah Rindfleisch Commits Personal Foul,,97.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Jonah Rindfleisch",15 Collin Madson > No Play Type > Foul
UW-Oshkosh Titans,2026-01-28,828,H2,00:25 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,98.0,90.0,"Brock Marino, Collin Madson, Isaac Verges, Joey Berezowitz, Luke Bara","Carter Thomas, Commits Foul, Jay Dalton, Joey LaChapell, Vitorio Dante",15 Collin Madson > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-03,746,H2,03:03 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (1 of 2),,71.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0 Collin Madson > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-03,747,H2,03:03 (H2),UW-Whitewater,Collin Madson,free_throw_made,Collin Madson Makes Free Throw (2 of 2),,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0 Collin Madson > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-03,758,H2,02:55 (H2),UW-Oshkosh Titans,Aiden Hawkinson,turnover,Aiden Hawkinson Turnover (Bad Pass),,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",1 Aiden Hawkinson > No Play Type > Turnover
UW-Oshkosh Titans,2026-01-03,759,H2,02:55 (H2),UW-Whitewater,Joey Berezowitz,steal,Joey Berezowitz Steals,,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",
UW-Oshkosh Titans,2026-01-03,760,H2,02:51 (H2),UW-Whitewater,Joey Berezowitz,missed_shot,Joey Berezowitz Misses 2PT Driving Layup,2,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",22 Joey Berezowitz > Transition > Ballhandler > To Basket > Miss 2 Pts
UW-Oshkosh Titans,2026-01-03,762,H2,02:46 (H2),UW-Whitewater,Jake Quast,missed_shot,Jake Quast Misses 2PT,2,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
UW-Oshkosh Titans,2026-01-03,764,H2,02:45 (H2),UW-Whitewater,Jake Quast,foul,Jake Quast Commits Personal Foul,,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",20 Vitorio Dante > No Play Type > Foul
UW-Oshkosh Titans,2026-01-03,765,H2,02:45 (H2),UW-Oshkosh Titans,Vitorio Dante,free_throw_missed,Vitorio Dante Misses Free Throw (1 of 2),,72.0,79.0,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",20 Vitorio Dante > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-03,769,H2,02:44 (H2),UW-Oshkosh Titans,Vitorio Dante,free_throw_missed,Vitorio Dante Misses Free Throw (2 of 2),,72.0,79.0,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",20 Vitorio Dante > Non Possession > Free Throw
UW-Oshkosh Titans,2026-01-03,771,H2,02:27 (H2),UW-Whitewater,Collin Madson,missed_shot,Collin Madson Misses 2PT Driving Layup,2,72.0,79.0,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts
UW-Oshkosh Titans,2026-01-03,773,H2,02:14 (H2),UW-Whitewater,Richie Warren,missed_shot,Richie Warren Misses 2PT Jump Shot,2,72.0,79.0,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts
UW-Oshkosh Titans,2026-01-03,777,H2,01:36 (H2),UW-Whitewater,Collin Madson,made_shot,Collin Madson Makes 2PT Driving Layup,2,74.0,82.0,"Collin Madson, JR Lukenbill, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Jonah Rindfleisch, Matt Imig, Oskar Kangas, Vitorio Dante",0 Collin Madson > Spot-Up > Drives Right > To Basket > Make 2 Pts
UW-Oshkosh Titans,2026-01-03,789,H2,01:32 (H2),UW-Whitewater,JR Lukenbill,foul,JR Lukenbill Commits Personal Foul,,74.0,82.0,"Collin Madson, Darius Chestnut, JR Lukenbill, Joey Berezowitz, Luke Bara","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",4 Michael Metcalf-Grassman > No Play Type > Foul
UW-Oshkosh Titans,2026-01-03,815,H2,01:00 (H2),UW-Whitewater,Luke Bara,made_shot,Luke Bara Makes 3PT Jump Shot,3,78.0,85.0,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Michael Metcalf-Grassman, Nate Nazos",32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
UW-Oshkosh Titans,2026-01-03,816,H2,01:00 (H2),UW-Whitewater,Darius Chestnut,assist,Darius Chestnut Assists,,78.0,85.0,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Michael Metcalf-Grassman, Nate Nazos",
UW-Oshkosh Titans,2026-01-03,820,H2,00:54 (H2),UW-Whitewater,Joey Berezowitz,foul,Joey Berezowitz Commits Personal Foul,,78.0,85.0,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",2 Joey LaChapell > No Play Type > Foul
UW-Oshkosh Titans,2026-01-03,821,H2,00:54 (H2),UW-Oshkosh Titans,Joey LaChapell,free_throw_made,Joey LaChapell Makes Free Throw (1 of 2),,78.0,86.0,"Collin Madson, Darius Chestnut, Joey Berezowitz, Luke Bara, Richie Warren","Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",2 Joey LaChapell > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,436,H2,04:56 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (2 of 2),,57.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",32 Luke Bara > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,437,H2,04:56 (H2),UW-Whitewater,Luke Bara,free_throw_made,Luke Bara Makes Free Throw (1 of 2),,58.0,65.0,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Tyshawn Teague-Johnson","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",32 Luke Bara > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,442,H2,04:32 (H2),UW-Stevens Point Pointers,Josiah Butler,missed_shot,Josiah Butler Misses 2PT Layup,2,58.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",4 Josiah Butler > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts
UW-Stevens Point Pointers,2026-01-07,444,H2,04:25 (H2),UW-Stevens Point Pointers,Max Raimer,foul,Max Raimer Commits Personal Foul,,58.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",24 Richie Warren > Transition > Left Wing > To Basket > Foul
UW-Stevens Point Pointers,2026-01-07,445,H2,04:25 (H2),UW-Whitewater,Richie Warren,free_throw_missed,Richie Warren Misses Free Throw (1 of 2),,58.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",24 Richie Warren > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,447,H2,04:25 (H2),UW-Whitewater,Richie Warren,free_throw_made,Richie Warren Makes Free Throw (2 of 2),,59.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",24 Richie Warren > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,448,H2,04:01 (H2),UW-Whitewater,Richie Warren,foul,Richie Warren Commits Personal Foul,,59.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",2 Seth Miron > Spot-Up > Drives Left > Foul
UW-Stevens Point Pointers,2026-01-07,449,H2,04:01 (H2),UW-Stevens Point Pointers,Seth Miron,free_throw_missed,Seth Miron Misses Free Throw (1 of 2),,59.0,65.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",2 Seth Miron > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,451,H2,04:01 (H2),UW-Stevens Point Pointers,Seth Miron,free_throw_made,Seth Miron Makes Free Throw (2 of 2),,59.0,66.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",2 Seth Miron > Non Possession > Free Throw
UW-Stevens Point Pointers,2026-01-07,452,H2,03:50 (H2),UW-Whitewater,Collin Madson,turnover,Collin Madson Turnover (Travel),,59.0,66.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",15 Collin Madson > Spot-Up > Drives Right > Turnover
UW-Stevens Point Pointers,2026-01-07,455,H2,03:34 (H2),UW-Stevens Point Pointers,Josiah Butler,turnover,Josiah Butler Turnover (Lost Ball),,59.0,66.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",4 Josiah Butler > Hand Off > From Stationary > Left > Turnover
UW-Stevens Point Pointers,2026-01-07,456,H2,03:34 (H2),UW-Whitewater,Luke Bara,steal,Luke Bara Steals,,59.0,66.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",
UW-Stevens Point Pointers,2026-01-07,457,H2,03:17 (H2),UW-Whitewater,Luke Bara,made_shot,Luke Bara Makes 2PT Pull Up Jump Shot,2,61.0,66.0,"Brock Marino, Collin Madson, JR Lukenbill, Luke Bara, Richie Warren","Carter Combs, Josh Bocher, Josiah Butler, Max Raimer, Seth Miron",32 Luke Bara > Spot-Up > Drives Right > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
