clip_key,game_date,clip_number,offense_team,defense_team,play_title,suggested_title,synergy_string,result,points,frames,fps,holders,screen,screen_type,set_id
2026-01-03|128|21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,2026-01-03,128,UW-Oshkosh Titans,UW-Whitewater,tran,tran,21 Carter Thomas > Transition > Ballhandler > To Basket > Foul,Foul,1.0,60,2,{},"{""screener"": 5, ""screened"": 1, ""screened_defender"": 4, ""screener_defender"": 3, ""t"": 2, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|129|0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,2026-01-03,129,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out: press - m2m (rj),0 Collin Madson > Transition > Right Wing > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,41,2,{},"{""screener"": 5, ""screened"": 12, ""screened_defender"": 14, ""screener_defender"": 8, ""t"": 27, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|130|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,130,UW-Oshkosh Titans,UW-Whitewater,5out:m2m,5 out: m2m (rj),12 Jonah Rindfleisch > No Play Type > Foul,Foul,2.0,60,2,{},,,UW-Oshkosh T set 5
2026-01-03|131|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,2026-01-03,131,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out-Ball Screen(dho): press - m2m (rj),0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,55,2,"{""32"": 26, ""48"": 36}","{""screener"": 18, ""screened"": 26, ""screened_defender"": 24, ""screener_defender"": null, ""t"": 32, ""type"": ""Ball screen""}",Ball screen,UW-Whitewate set 2
2026-01-03|132|20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,2026-01-03,132,UW-Oshkosh Titans,UW-Whitewater,tran,tran,20 Vitorio Dante > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,25,2,"{""6"": 5}","{""screener"": 6, ""screened"": 7, ""screened_defender"": 9, ""screener_defender"": 11, ""t"": 7, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|133|32 Luke Bara > ISO > Top > Drives Left > Defense Commits > Turnover,2026-01-03,133,UW-Whitewater,UW-Oshkosh Titans,tran,5 out(iso): press - m2m (rj),32 Luke Bara > ISO > Top > Drives Left > Defense Commits > Turnover,Turnover,0.0,21,2,{},,,
2026-01-03|134|1 Aiden Hawkinson > Transition > First Middle > To Basket > Make 2 Pts,2026-01-03,134,UW-Oshkosh Titans,UW-Whitewater,tran,tran,1 Aiden Hawkinson > Transition > First Middle > To Basket > Make 2 Pts,Make 2 Pts,2.0,11,2,{},,,
2026-01-03|135|21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,2026-01-03,135,UW-Whitewater,UW-Oshkosh Titans,5out(ds):press(rj)(switch),5 out(iso): press - m2m (rj),21 Brock Marino > ISO > Top > Drives Left > To Basket > Foul,Foul,1.0,60,2,{},"{""screener"": 9, ""screened"": 4, ""screened_defender"": 5, ""screener_defender"": null, ""t"": 6, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 1
2026-01-03|136|21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,2026-01-03,136,UW-Oshkosh Titans,UW-Whitewater,bs:switch(stay),5 out-Ball Screen(bs): m2m (rj),21 Carter Thomas > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Turnover,Turnover,0.0,35,2,"{""32"": 19}","{""screener"": 25, ""screened"": 23, ""screened_defender"": 24, ""screener_defender"": 21, ""t"": 27, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 4
2026-01-03|137|0 Collin Madson > Transition > Ballhandler > To Basket > Make 2 Pts,2026-01-03,137,UW-Whitewater,UW-Oshkosh Titans,tran,tran,0 Collin Madson > Transition > Ballhandler > To Basket > Make 2 Pts,Make 2 Pts,2.0,9,2,{},,,
2026-01-03|138|4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,2026-01-03,138,UW-Oshkosh Titans,UW-Whitewater,:press(m2m),5 out: press - m2m (rj),4 Michael Metcalf-Grassman > Spot-Up > Drives Left > To Basket > Foul,Foul,1.0,60,2,{},"{""screener"": 7, ""screened"": 12, ""screened_defender"": 10, ""screener_defender"": 13, ""t"": 12, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|140|12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,2026-01-03,140,UW-Whitewater,UW-Oshkosh Titans,oreb,5 out: m2m (rj),12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,Make 2 Pts,2.0,19,2,{},,,UW-Whitewate set 3
2026-01-03|141|4 Michael Metcalf-Grassman > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts,2026-01-03,141,UW-Oshkosh Titans,UW-Whitewater,::m2m,5 out(post): m2m (rj),4 Michael Metcalf-Grassman > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts,Make 2 Pts,2.0,37,2,{},,,
2026-01-03|142|22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,2026-01-03,142,UW-Whitewater,UW-Oshkosh Titans,bs:press(rj)(switch),5 out-Ball Screen(bs): press - m2m (rj),22 Joey Berezowitz > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Jake Quast > Spot-Up > Drives Right > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,60,2,{},"{""screener"": 9, ""screened"": 12, ""screened_defender"": 10, ""screener_defender"": null, ""t"": 13, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 2
2026-01-03|143|2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,2026-01-03,143,UW-Whitewater,UW-Oshkosh Titans,blob:m2m,"5 out(bs,reject): m2m (rj)",2 Kelton Mcewen > P&R Ball Handler > Left P&R > Baseline > Go Away from Pick > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,47,2,{},"{""screener"": 17, ""screened"": 14, ""screened_defender"": 16, ""screener_defender"": 19, ""t"": 20, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|144|23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,144,UW-Oshkosh Titans,UW-Whitewater,spain:m2m(switch2nd),5 out: m2m (rj),23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,35,2,{},"{""screener"": 9, ""screened"": 11, ""screened_defender"": 7, ""screener_defender"": 3, ""t"": 7, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 2
2026-01-03|145|12 Jonah Rindfleisch > No Play Type > Foul,2026-01-03,145,UW-Oshkosh Titans,UW-Whitewater,tran,5 out: m2m (rj),12 Jonah Rindfleisch > No Play Type > Foul,Foul,2.0,60,2,{},"{""screener"": 12, ""screened"": 18, ""screened_defender"": 17, ""screener_defender"": 21, ""t"": 22, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|146|22 Joey Berezowitz > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,2026-01-03,146,UW-Whitewater,UW-Oshkosh Titans,bs:press(rj)(switch),5 out(bs): press - m2m (rj),22 Joey Berezowitz > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,60,2,{},,,UW-Whitewate set 7
2026-01-03|147|4 Michael Metcalf-Grassman > Hand Off > From Dribble > Left > To Basket > Miss 2 Pts,2026-01-03,147,UW-Oshkosh Titans,UW-Whitewater,:press(m2m),5 out(dho): press - m2m (rj),4 Michael Metcalf-Grassman > Hand Off > From Dribble > Left > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,39,2,{},,,
2026-01-03|148|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,2026-01-03,148,UW-Whitewater,UW-Oshkosh Titans,tran,tran,22 Joey Berezowitz > Transition > Ballhandler > To Basket > Foul,Foul,2.0,47,2,{},"{""screener"": 18, ""screened"": 7, ""screened_defender"": 20, ""screener_defender"": null, ""t"": 31, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|149|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,149,UW-Oshkosh Titans,UW-Whitewater,bs:Press(token)(tl),"5 out-Ball Screen(bs,pop): press - m2m (rj)",2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Brandon Beck > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,Make 3 Pts,3.0,55,2,{},"{""screener"": 31, ""screened"": 27, ""screened_defender"": 22, ""screener_defender"": null, ""t"": 42, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 5
2026-01-03|150|0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,2026-01-03,150,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out-Ball Screen(iso): press - m2m (rj),0 Collin Madson > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 22 Joey Berezowitz > Spot-Up > Drives Left > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,60,2,{},"{""screener"": 9, ""screened"": 2, ""screened_defender"": 8, ""screener_defender"": null, ""t"": 11, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 5
2026-01-03|151|24 Richie Warren > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,2026-01-03,151,UW-Whitewater,UW-Oshkosh Titans,oreb,5 out: m2m (rj),24 Richie Warren > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,Miss 2 Pts,0.0,15,2,{},,,
2026-01-03|152|22 Joey Berezowitz > Hand Off > From Stationary > Left > To Basket > Make 2 Pts,2026-01-03,152,UW-Whitewater,UW-Oshkosh Titans,blob:m2m,blob-5 out(dho): m2m (rj),22 Joey Berezowitz > Hand Off > From Stationary > Left > To Basket > Make 2 Pts,Make 2 Pts,2.0,31,2,{},,,
2026-01-03|153|12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,2026-01-03,153,UW-Oshkosh Titans,UW-Whitewater,sci:m2m,5 out(iso): m2m (rj),12 Jonah Rindfleisch > ISO > Top > Drives Right > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,45,2,{},"{""screener"": 10, ""screened"": 6, ""screened_defender"": 2, ""screener_defender"": 0, ""t"": 6, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 5
2026-01-03|154|5 Matt Imig > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,2026-01-03,154,UW-Oshkosh Titans,UW-Whitewater,Matt Imig,5 out-Ball Screen: m2m (rj),5 Matt Imig > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,Make 3 Pts,3.0,5,2,{},,,
2026-01-03|155|21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,155,UW-Whitewater,UW-Oshkosh Titans,:m2m(rj),5 out: m2m (rj),21 Brock Marino > Spot-Up > Drives Right > To Basket > Foul,Foul,1.0,60,2,{},"{""screener"": 20, ""screened"": 18, ""screened_defender"": 16, ""screener_defender"": 15, ""t"": 27, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 7
2026-01-03|156|0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,156,UW-Oshkosh Titans,UW-Whitewater,:press(12),5 out-Ball Screen: press - m2m (rj),0 Brandon Beck > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,37,2,{},"{""screener"": 6, ""screened"": 4, ""screened_defender"": 5, ""screener_defender"": null, ""t"": 8, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|157|0 Collin Madson > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,2026-01-03,157,UW-Whitewater,UW-Oshkosh Titans,tran,5 out(iso): press - m2m (rj),0 Collin Madson > ISO > Right > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,Miss 2 Pts,0.0,33,2,{},"{""screener"": 12, ""screened"": 9, ""screened_defender"": 0, ""screener_defender"": 4, ""t"": 17, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|158|4 Michael Metcalf-Grassman > Non Possession > No Violation,2026-01-03,158,UW-Oshkosh Titans,UW-Whitewater,tran,5 out: press - m2m (rj),4 Michael Metcalf-Grassman > Non Possession > No Violation,No Violation,,27,2,{},"{""screener"": 15, ""screened"": 13, ""screened_defender"": 0, ""screener_defender"": 10, ""t"": 18, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|159|2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,2026-01-03,159,UW-Oshkosh Titans,UW-Whitewater,Joey LaChapell,5 out-Ball Screen(bs): press - m2m (rj),2 Joey LaChapell > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Make 2 Pts,Make 2 Pts,2.0,27,2,{},"{""screener"": 15, ""screened"": 13, ""screened_defender"": 0, ""screener_defender"": 10, ""t"": 16, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 5
2026-01-03|160|24 Richie Warren > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,160,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out-Ball Screen: press - m2m (rj),24 Richie Warren > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,Make 3 Pts,3.0,33,2,{},"{""screener"": 10, ""screened"": 1, ""screened_defender"": 20, ""screener_defender"": null, ""t"": 20, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|161|0 Brandon Beck > Transition > Right Wing > To Basket > Foul,2026-01-03,161,UW-Oshkosh Titans,UW-Whitewater,:press(120,5 out: press - m2m (rj),0 Brandon Beck > Transition > Right Wing > To Basket > Foul,Foul,1.0,60,2,{},,,
2026-01-03|162|24 Richie Warren > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,2026-01-03,162,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out: press - m2m (rj),24 Richie Warren > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,Miss 2 Pts,0.0,55,2,{},"{""screener"": 1, ""screened"": 7, ""screened_defender"": 5, ""screener_defender"": null, ""t"": 12, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 3
2026-01-03|163|32 Luke Bara > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,163,UW-Whitewater,UW-Oshkosh Titans,oreb,5 out(bs): press - m2m (rj),32 Luke Bara > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,23,2,{},"{""screener"": 11, ""screened"": 3, ""screened_defender"": 9, ""screener_defender"": null, ""t"": 3, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 5
2026-01-03|164|20 Vitorio Dante > No Play Type > To Basket > Miss 2 Pts,2026-01-03,164,UW-Oshkosh Titans,UW-Whitewater,bs:m2m(tl),5 out-Ball Screen: m2m (rj),20 Vitorio Dante > No Play Type > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,59,2,{},"{""screener"": 1, ""screened"": 5, ""screened_defender"": 2, ""screener_defender"": null, ""t"": 3, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 4
2026-01-03|165|0 Collin Madson > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,2026-01-03,165,UW-Whitewater,UW-Oshkosh Titans,tran,5 out: press - m2m (rj),0 Collin Madson > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,19,2,{},"{""screener"": 10, ""screened"": 3, ""screened_defender"": 4, ""screener_defender"": 9, ""t"": 15, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|166|24 Richie Warren > Spot-Up > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts,2026-01-03,166,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out: press - m2m (rj),24 Richie Warren > Spot-Up > Drives Left > To Basket > Make 2 Pts Foul > 1 Pts,1 Pts,3.0,60,2,{},"{""screener"": 22, ""screened"": 18, ""screened_defender"": 24, ""screener_defender"": 20, ""t"": 31, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 4
2026-01-03|167|4 Michael Metcalf-Grassman > No Play Type > To Basket > Miss 2 Pts,2026-01-03,167,UW-Oshkosh Titans,UW-Whitewater,bs:press(12)((switch)),5 out-Ball Screen: press - m2m (rj),4 Michael Metcalf-Grassman > No Play Type > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,51,2,{},"{""screener"": 16, ""screened"": 13, ""screened_defender"": 21, ""screener_defender"": 20, ""t"": 48, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|168|0 Collin Madson > Spot-Up > Drives Right > To Basket > Foul,2026-01-03,168,UW-Whitewater,UW-Oshkosh Titans,tran,5 out: press - m2m (rj),0 Collin Madson > Spot-Up > Drives Right > To Basket > Foul,Foul,2.0,57,2,{},,,
2026-01-03|169|1 Aiden Hawkinson > No Play Type > Turnover,2026-01-03,169,UW-Oshkosh Titans,UW-Whitewater,:press(12),5 out-Ball Screen: press - m2m (rj),1 Aiden Hawkinson > No Play Type > Turnover,Turnover,0.0,21,2,{},,,
2026-01-03|170|22 Joey Berezowitz > Transition > Ballhandler > To Basket > Miss 2 Pts,2026-01-03,170,UW-Whitewater,UW-Oshkosh Titans,tran,5 out: press - m2m (rj),22 Joey Berezowitz > Transition > Ballhandler > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,21,2,{},,,
2026-01-03|171|12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,2026-01-03,171,UW-Whitewater,UW-Oshkosh Titans,Jake Quast,5 out: press - m2m (rj),12 Jake Quast > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts,Miss 2 Pts,0.0,25,2,{},"{""screener"": 7, ""screened"": 9, ""screened_defender"": 16, ""screener_defender"": 4, ""t"": 21, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 6
2026-01-03|172|0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,2026-01-03,172,UW-Whitewater,UW-Oshkosh Titans,dho:press(rj)(switch),5 out(dho): press - m2m (rj),0 Collin Madson > Hand Off > From Dribble > Right > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,41,2,{},"{""screener"": 21, ""screened"": 24, ""screened_defender"": 15, ""screener_defender"": 13, ""t"": 39, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|173|32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts,2026-01-03,173,UW-Whitewater,UW-Oshkosh Titans,::m2m,5 out-Ball Screen(bs): m2m (rj),32 Luke Bara > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Richie Warren > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts,Miss 2 Pts,0.0,23,2,{},"{""screener"": 5, ""screened"": 0, ""screened_defender"": 1, ""screener_defender"": 2, ""t"": 5, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 7
2026-01-03|174|5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,174,UW-Oshkosh Titans,UW-Whitewater,bs:m2m(tl),5 out-Ball Screen(bs): m2m (rj),5 Matt Imig > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Oskar Kangas > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,Make 3 Pts,3.0,33,2,{},"{""screener"": 4, ""screened"": 3, ""screened_defender"": 9, ""screener_defender"": 6, ""t"": 15, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|175|0 Collin Madson > Spot-Up > Drives Right > To Basket > Make 2 Pts,2026-01-03,175,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out: press - m2m (rj),0 Collin Madson > Spot-Up > Drives Right > To Basket > Make 2 Pts,Make 2 Pts,2.0,47,2,{},"{""screener"": 16, ""screened"": 19, ""screened_defender"": 15, ""screener_defender"": 24, ""t"": 39, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 1
2026-01-03|176|4 Michael Metcalf-Grassman > No Play Type > Foul,2026-01-03,176,UW-Oshkosh Titans,UW-Whitewater,:press(Rj),5 out: press - m2m (rj),4 Michael Metcalf-Grassman > No Play Type > Foul,Foul,2.0,53,2,{},"{""screener"": 2, ""screened"": 11, ""screened_defender"": 1, ""screener_defender"": null, ""t"": 8, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 4
2026-01-03|177|10 Darius Chestnut > Spot-Up > Drives Right > To Basket > Miss 2 Pts,2026-01-03,177,UW-Whitewater,UW-Oshkosh Titans,dho:press(rj)(switch),5 out-Ball Screen: press - m2m (rj),10 Darius Chestnut > Spot-Up > Drives Right > To Basket > Miss 2 Pts,Miss 2 Pts,0.0,47,2,{},"{""screener"": 12, ""screened"": 10, ""screened_defender"": 14, ""screener_defender"": 18, ""t"": 35, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|178|4 Michael Metcalf-Grassman > Non Possession > No Violation,2026-01-03,178,UW-Oshkosh Titans,UW-Whitewater,:press(rj),5 out: press - m2m (rj),4 Michael Metcalf-Grassman > Non Possession > No Violation,No Violation,,47,2,{},"{""screener"": 12, ""screened"": 9, ""screened_defender"": 10, ""screener_defender"": null, ""t"": 23, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 5
2026-01-03|179|0 Brandon Beck > No Play Type > Foul,2026-01-03,179,UW-Oshkosh Titans,UW-Whitewater,:press(rj),5 out: press - m2m (rj),0 Brandon Beck > No Play Type > Foul,Foul,1.0,60,2,{},"{""screener"": 11, ""screened"": 12, ""screened_defender"": 15, ""screener_defender"": null, ""t"": 17, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 2
2026-01-03|180|32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,2026-01-03,180,UW-Whitewater,UW-Oshkosh Titans,::m2m,5 out: m2m (rj),32 Luke Bara > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,Make 3 Pts,3.0,25,2,{},,,
2026-01-03|181|2 Joey LaChapell > Non Possession > No Violation,2026-01-03,181,UW-Oshkosh Titans,UW-Whitewater,:press(rj),5 out: press - m2m (rj),2 Joey LaChapell > Non Possession > No Violation,No Violation,,51,2,{},"{""screener"": 4, ""screened"": 2, ""screened_defender"": 7, ""screener_defender"": 1, ""t"": 8, ""type"": ""Off-ball screen""}",Off-ball screen,
2026-01-03|182|2 Joey LaChapell > No Play Type > Foul,2026-01-03,182,UW-Oshkosh Titans,UW-Whitewater,:press(rj),5 out: press - m2m (rj),2 Joey LaChapell > No Play Type > Foul,Foul,2.0,55,2,{},"{""screener"": 9, ""screened"": 11, ""screened_defender"": 4, ""screener_defender"": 8, ""t"": 5, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 1
2026-01-03|183|32 Luke Bara > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts,2026-01-03,183,UW-Whitewater,UW-Oshkosh Titans,:press(rj),5 out: press - m2m (rj),32 Luke Bara > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,37,2,{},"{""screener"": 25, ""screened"": 22, ""screened_defender"": 18, ""screener_defender"": 20, ""t"": 35, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Whitewate set 7
2026-01-03|184|21 Carter Thomas > No Play Type > Foul,2026-01-03,184,UW-Oshkosh Titans,UW-Whitewater,oreb,5 out-Ball Screen: press - m2m (rj),21 Carter Thomas > No Play Type > Foul,Foul,2.0,43,2,{},"{""screener"": 8, ""screened"": 0, ""screened_defender"": 3, ""screener_defender"": 10, ""t"": 7, ""type"": ""Off-ball screen""}",Off-ball screen,UW-Oshkosh T set 1
2026-01-03|185|0 Collin Madson > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,2026-01-03,185,UW-Whitewater,UW-Oshkosh Titans,:m2m,5 out-Ball Screen: press - m2m (rj),0 Collin Madson > Transition > Ballhandler > Dribble Jumper > Long/3pt > Miss 3 Pts,Miss 3 Pts,0.0,29,2,"{""24"": 3}","{""screener"": 3, ""screened"": 8, ""screened_defender"": 7, ""screener_defender"": 9, ""t"": 7, ""type"": ""Off-ball screen""}",Off-ball screen,
