opponent,game_date,lineup,stint_minutes,margin_change
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig",1.22,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",1.03,2.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Adam Guyette, Jay Dalton, Matt Imig, Vitorio Dante",0.8,2.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Oskar Kangas",0.75,2.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.78,2.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.73,-3.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.2,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.48,1.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas, Vitorio Dante",0.27,-3.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas, Vitorio Dante",1.38,4.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.72,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",1.08,1.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.48,-1.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.28,2.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.48,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.55,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.58,2.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.18,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Logan Rindfleisch, Oskar Kangas",1.97,-5.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",1.35,-4.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.93,-2.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Joey LaChapell, Jonah Rindfleisch, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Joey LaChapell, Jonah Rindfleisch, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.68,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",1.07,-2.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Matt Imig, Vitorio Dante",1.95,2.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Carter Thomas, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Carter Thomas, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Brandon Beck, Joey LaChapell, Nate Nazos, Oskar Kangas",1.62,2.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",1.05,3.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",1.28,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"AJ Ohrmundt, Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig",0.38,3.0
Saint John's (MN) Johnnies,2025-11-08,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.83,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",0.17,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Matt Imig, Vitorio Dante",1.32,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Joey LaChapell, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Joey LaChapell, Jonah Rindfleisch, Oskar Kangas",0.43,-3.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jay Dalton, Jonah Rindfleisch, Nate Nazos, Oskar Kangas",0.2,2.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Oskar Kangas",0.02,-2.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Nate Nazos, Oskar Kangas",0.0,0.0
Saint John's (MN) Johnnies,2025-11-08,"Carter Thomas, Jonah Rindfleisch, Logan Rindfleisch, Nate Nazos, Oskar Kangas",0.15,-1.0
Saint John's (MN) Johnnies,2025-11-08,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Nate Nazos, Oskar Kangas",0.07,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.93,1.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.83,-1.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.5,-1.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Logan Rindfleisch, Oskar Kangas, Vitorio Dante",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Logan Rindfleisch, Oskar Kangas, Vitorio Dante",0.83,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.55,-2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Joey LaChapell, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig",0.0,2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Joey LaChapell, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig",0.0,3.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",1.27,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.57,-5.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.63,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",0.42,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Oskar Kangas",0.17,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.53,-1.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.75,3.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",1.45,1.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.02,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.18,-3.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Vitorio Dante",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jay Dalton, Jonah Rindfleisch, Logan Rindfleisch, Vitorio Dante",1.4,6.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.9,-1.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.73,2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.37,-4.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.6,2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Joey LaChapell, Logan Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.27,-2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.78,2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.23,-4.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.8,-3.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.22,2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.68,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.38,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",1.53,-2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.85,4.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.7,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",1.1,-3.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.43,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.77,-6.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.98,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.38,-1.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",1.92,-4.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.15,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.77,1.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",0.3,2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Jonah Rindfleisch, Logan Rindfleisch, Matt Imig, Oskar Kangas",0.85,2.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.25,0.0
St. Norbert Green Knights,2025-12-20,"Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman, Nate Nazos",1.35,3.0
St. Norbert Green Knights,2025-12-20,"Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.33,2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",0.1,0.0
St. Norbert Green Knights,2025-12-20,"Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Carter Thomas, Joey LaChapell, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.43,-4.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.12,2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",0.05,-2.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Brandon Beck, Carter Thomas, Joey LaChapell, Michael Metcalf-Grassman",0.0,0.0
St. Norbert Green Knights,2025-12-20,"Aiden Hawkinson, Carter Thomas, Jonah Rindfleisch, Michael Metcalf-Grassman, Nate Nazos",0.08,2.0
